grid,statefp,county,state
24524.0,34.0,Monmouth,NJ
24222.0,34.0,Burlington,NJ
24223.0,34.0,Ocean,NJ
24224.0,34.0,Monmouth,NJ
23920.0,34.0,Camden,NJ
23921.0,34.0,Burlington,NJ
23922.0,34.0,Burlington,NJ
23923.0,34.0,Ocean,NJ
23924.0,34.0,Ocean,NJ
23619.0,34.0,Salem,NJ
23620.0,34.0,Gloucester,NJ
23621.0,34.0,Camden,NJ
23622.0,34.0,Burlington,NJ
23623.0,34.0,Ocean,NJ
23319.0,34.0,Cumberland,NJ
23320.0,34.0,Cumberland,NJ
23321.0,34.0,Cumberland,NJ
23322.0,34.0,Atlantic,NJ
23021.0,34.0,Cape May,NJ
24985.0,8.0,Moffat,CO
24986.0,8.0,Moffat,CO
24987.0,8.0,Moffat,CO
24988.0,8.0,Moffat,CO
24989.0,8.0,Moffat,CO
24990.0,8.0,Moffat,CO
24991.0,8.0,Moffat,CO
24992.0,8.0,Routt,CO
24993.0,8.0,Routt,CO
24994.0,8.0,Jackson,CO
24995.0,8.0,Jackson,CO
24996.0,8.0,Larimer,CO
24997.0,8.0,Larimer,CO
24998.0,8.0,Larimer,CO
24999.0,8.0,Larimer,CO
25000.0,8.0,Larimer,CO
25001.0,8.0,Weld,CO
25002.0,8.0,Weld,CO
25003.0,8.0,Weld,CO
25004.0,8.0,Weld,CO
25005.0,8.0,Weld,CO
25006.0,8.0,Weld,CO
25007.0,8.0,Logan,CO
25008.0,8.0,Logan,CO
25009.0,8.0,Logan,CO
25010.0,8.0,Sedgwick,CO
25011.0,8.0,Sedgwick,CO
25012.0,8.0,Sedgwick,CO
24685.0,8.0,Moffat,CO
24686.0,8.0,Moffat,CO
24687.0,8.0,Moffat,CO
24688.0,8.0,Moffat,CO
24689.0,8.0,Moffat,CO
24690.0,8.0,Moffat,CO
24691.0,8.0,Moffat,CO
24692.0,8.0,Routt,CO
24693.0,8.0,Routt,CO
24694.0,8.0,Jackson,CO
24695.0,8.0,Jackson,CO
24696.0,8.0,Jackson,CO
24697.0,8.0,Larimer,CO
24698.0,8.0,Larimer,CO
24699.0,8.0,Larimer,CO
24700.0,8.0,Larimer,CO
24701.0,8.0,Weld,CO
24702.0,8.0,Weld,CO
24703.0,8.0,Weld,CO
24704.0,8.0,Weld,CO
24705.0,8.0,Weld,CO
24706.0,8.0,Weld,CO
24707.0,8.0,Logan,CO
24708.0,8.0,Logan,CO
24709.0,8.0,Logan,CO
24710.0,8.0,Phillips,CO
24711.0,8.0,Phillips,CO
24712.0,8.0,Phillips,CO
24385.0,8.0,Moffat,CO
24386.0,8.0,Moffat,CO
24387.0,8.0,Moffat,CO
24388.0,8.0,Moffat,CO
24389.0,8.0,Moffat,CO
24390.0,8.0,Moffat,CO
24391.0,8.0,Routt,CO
24392.0,8.0,Routt,CO
24393.0,8.0,Routt,CO
24394.0,8.0,Grand,CO
24395.0,8.0,Jackson,CO
24396.0,8.0,Jackson,CO
24397.0,8.0,Grand,CO
24398.0,8.0,Larimer,CO
24399.0,8.0,Larimer,CO
24400.0,8.0,Larimer,CO
24401.0,8.0,Weld,CO
24402.0,8.0,Weld,CO
24403.0,8.0,Weld,CO
24404.0,8.0,Morgan,CO
24405.0,8.0,Morgan,CO
24406.0,8.0,Morgan,CO
24407.0,8.0,Washington,CO
24408.0,8.0,Washington,CO
24409.0,8.0,Washington,CO
24410.0,8.0,Yuma,CO
24411.0,8.0,Yuma,CO
24412.0,8.0,Yuma,CO
24085.0,8.0,Rio Blanco,CO
24086.0,8.0,Rio Blanco,CO
24087.0,8.0,Rio Blanco,CO
24088.0,8.0,Rio Blanco,CO
24089.0,8.0,Rio Blanco,CO
24090.0,8.0,Rio Blanco,CO
24091.0,8.0,Rio Blanco,CO
24092.0,8.0,Rio Blanco,CO
24093.0,8.0,Routt,CO
24094.0,8.0,Grand,CO
24095.0,8.0,Grand,CO
24096.0,8.0,Grand,CO
24097.0,8.0,Grand,CO
24098.0,8.0,Boulder,CO
24099.0,8.0,Boulder,CO
24100.0,8.0,Boulder,CO
24101.0,8.0,Weld,CO
24102.0,8.0,Weld,CO
24103.0,8.0,Weld,CO
24104.0,8.0,Morgan,CO
24105.0,8.0,Morgan,CO
24106.0,8.0,Morgan,CO
24107.0,8.0,Washington,CO
24108.0,8.0,Washington,CO
24109.0,8.0,Washington,CO
24110.0,8.0,Yuma,CO
24111.0,8.0,Yuma,CO
24112.0,8.0,Yuma,CO
23785.0,8.0,Rio Blanco,CO
23786.0,8.0,Rio Blanco,CO
23787.0,8.0,Rio Blanco,CO
23788.0,8.0,Rio Blanco,CO
23789.0,8.0,Rio Blanco,CO
23790.0,8.0,Rio Blanco,CO
23791.0,8.0,Garfield,CO
23792.0,8.0,Garfield,CO
23793.0,8.0,Eagle,CO
23794.0,8.0,Eagle,CO
23795.0,8.0,Summit,CO
23796.0,8.0,Grand,CO
23797.0,8.0,Grand,CO
23798.0,8.0,Gilpin,CO
23799.0,8.0,Jefferson,CO
23800.0,8.0,Jefferson,CO
23801.0,8.0,Adams,CO
23802.0,8.0,Denver,CO
23803.0,8.0,Adams,CO
23804.0,8.0,Adams,CO
23805.0,8.0,Adams,CO
23806.0,8.0,Washington,CO
23807.0,8.0,Washington,CO
23808.0,8.0,Washington,CO
23809.0,8.0,Washington,CO
23810.0,8.0,Yuma,CO
23811.0,8.0,Yuma,CO
23812.0,8.0,Yuma,CO
23485.0,8.0,Garfield,CO
23486.0,8.0,Garfield,CO
23487.0,8.0,Garfield,CO
23488.0,8.0,Garfield,CO
23489.0,8.0,Garfield,CO
23490.0,8.0,Garfield,CO
23491.0,8.0,Garfield,CO
23492.0,8.0,Garfield,CO
23493.0,8.0,Eagle,CO
23494.0,8.0,Eagle,CO
23495.0,8.0,Eagle,CO
23496.0,8.0,Summit,CO
23497.0,8.0,Summit,CO
23498.0,8.0,Clear Creek,CO
23499.0,8.0,Jefferson,CO
23500.0,8.0,Jefferson,CO
23501.0,8.0,Arapahoe,CO
23502.0,8.0,Arapahoe,CO
23503.0,8.0,Arapahoe,CO
23504.0,8.0,Arapahoe,CO
23505.0,8.0,Arapahoe,CO
23506.0,8.0,Washington,CO
23507.0,8.0,Washington,CO
23508.0,8.0,Washington,CO
23509.0,8.0,Washington,CO
23510.0,8.0,Yuma,CO
23511.0,8.0,Yuma,CO
23512.0,8.0,Yuma,CO
23185.0,8.0,Garfield,CO
23186.0,8.0,Garfield,CO
23187.0,8.0,Garfield,CO
23188.0,8.0,Garfield,CO
23189.0,8.0,Garfield,CO
23190.0,8.0,Garfield,CO
23191.0,8.0,Garfield,CO
23192.0,8.0,Garfield,CO
23193.0,8.0,Eagle,CO
23194.0,8.0,Eagle,CO
23195.0,8.0,Eagle,CO
23196.0,8.0,Park,CO
23197.0,8.0,Park,CO
23198.0,8.0,Park,CO
23199.0,8.0,Jefferson,CO
23200.0,8.0,Douglas,CO
23201.0,8.0,Douglas,CO
23202.0,8.0,Elbert,CO
23203.0,8.0,Elbert,CO
23204.0,8.0,Elbert,CO
23205.0,8.0,Elbert,CO
23206.0,8.0,Lincoln,CO
23207.0,8.0,Lincoln,CO
23208.0,8.0,Kit Carson,CO
23209.0,8.0,Kit Carson,CO
23210.0,8.0,Kit Carson,CO
23211.0,8.0,Kit Carson,CO
23212.0,8.0,Kit Carson,CO
22885.0,8.0,Mesa,CO
22886.0,8.0,Mesa,CO
22887.0,8.0,Mesa,CO
22888.0,8.0,Mesa,CO
22889.0,8.0,Mesa,CO
22890.0,8.0,Delta,CO
22891.0,8.0,Gunnison,CO
22892.0,8.0,Pitkin,CO
22893.0,8.0,Pitkin,CO
22894.0,8.0,Pitkin,CO
22895.0,8.0,Lake,CO
22896.0,8.0,Park,CO
22897.0,8.0,Park,CO
22898.0,8.0,Park,CO
22899.0,8.0,Park,CO
22900.0,8.0,Teller,CO
22901.0,8.0,El Paso,CO
22902.0,8.0,El Paso,CO
22903.0,8.0,El Paso,CO
22904.0,8.0,El Paso,CO
22905.0,8.0,Elbert,CO
22906.0,8.0,Lincoln,CO
22907.0,8.0,Lincoln,CO
22908.0,8.0,Kit Carson,CO
22909.0,8.0,Kit Carson,CO
22910.0,8.0,Kit Carson,CO
22911.0,8.0,Kit Carson,CO
22912.0,8.0,Kit Carson,CO
22585.0,8.0,Mesa,CO
22586.0,8.0,Mesa,CO
22587.0,8.0,Mesa,CO
22588.0,8.0,Delta,CO
22589.0,8.0,Delta,CO
22590.0,8.0,Delta,CO
22591.0,8.0,Gunnison,CO
22592.0,8.0,Gunnison,CO
22593.0,8.0,Gunnison,CO
22594.0,8.0,Gunnison,CO
22595.0,8.0,Gunnison,CO
22596.0,8.0,Chaffee,CO
22597.0,8.0,Park,CO
22598.0,8.0,Park,CO
22599.0,8.0,Park,CO
22600.0,8.0,Teller,CO
22601.0,8.0,El Paso,CO
22602.0,8.0,El Paso,CO
22603.0,8.0,El Paso,CO
22604.0,8.0,El Paso,CO
22605.0,8.0,Elbert,CO
22606.0,8.0,Lincoln,CO
22607.0,8.0,Lincoln,CO
22608.0,8.0,Cheyenne,CO
22609.0,8.0,Cheyenne,CO
22610.0,8.0,Cheyenne,CO
22611.0,8.0,Cheyenne,CO
22612.0,8.0,Cheyenne,CO
22285.0,8.0,Mesa,CO
22286.0,8.0,Mesa,CO
22287.0,8.0,Montrose,CO
22288.0,8.0,Montrose,CO
22289.0,8.0,Montrose,CO
22290.0,8.0,Montrose,CO
22291.0,8.0,Gunnison,CO
22292.0,8.0,Gunnison,CO
22293.0,8.0,Gunnison,CO
22294.0,8.0,Gunnison,CO
22295.0,8.0,Chaffee,CO
22296.0,8.0,Chaffee,CO
22297.0,8.0,Fremont,CO
22298.0,8.0,Fremont,CO
22299.0,8.0,Fremont,CO
22300.0,8.0,Fremont,CO
22301.0,8.0,El Paso,CO
22302.0,8.0,El Paso,CO
22303.0,8.0,El Paso,CO
22304.0,8.0,El Paso,CO
22305.0,8.0,Lincoln,CO
22306.0,8.0,Lincoln,CO
22307.0,8.0,Lincoln,CO
22308.0,8.0,Cheyenne,CO
22309.0,8.0,Cheyenne,CO
22310.0,8.0,Cheyenne,CO
22311.0,8.0,Cheyenne,CO
22312.0,8.0,Cheyenne,CO
21985.0,8.0,Montrose,CO
21986.0,8.0,Montrose,CO
21987.0,8.0,Montrose,CO
21988.0,8.0,Montrose,CO
21989.0,8.0,Montrose,CO
21990.0,8.0,Montrose,CO
21991.0,8.0,Gunnison,CO
21992.0,8.0,Gunnison,CO
21993.0,8.0,Saguache,CO
21994.0,8.0,Saguache,CO
21995.0,8.0,Saguache,CO
21996.0,8.0,Saguache,CO
21997.0,8.0,Fremont,CO
21998.0,8.0,Fremont,CO
21999.0,8.0,Fremont,CO
22000.0,8.0,Fremont,CO
22001.0,8.0,Pueblo,CO
22002.0,8.0,Pueblo,CO
22003.0,8.0,Pueblo,CO
22004.0,8.0,Pueblo,CO
22005.0,8.0,Crowley,CO
22006.0,8.0,Crowley,CO
22007.0,8.0,Kiowa,CO
22008.0,8.0,Kiowa,CO
22009.0,8.0,Kiowa,CO
22010.0,8.0,Kiowa,CO
22011.0,8.0,Kiowa,CO
22012.0,8.0,Kiowa,CO
21685.0,8.0,San Miguel,CO
21686.0,8.0,San Miguel,CO
21687.0,8.0,San Miguel,CO
21688.0,8.0,San Miguel,CO
21689.0,8.0,Ouray,CO
21690.0,8.0,Ouray,CO
21691.0,8.0,Hinsdale,CO
21692.0,8.0,Hinsdale,CO
21693.0,8.0,Saguache,CO
21694.0,8.0,Saguache,CO
21695.0,8.0,Saguache,CO
21696.0,8.0,Saguache,CO
21697.0,8.0,Saguache,CO
21698.0,8.0,Custer,CO
21699.0,8.0,Custer,CO
21700.0,8.0,Custer,CO
21701.0,8.0,Pueblo,CO
21702.0,8.0,Pueblo,CO
21703.0,8.0,Pueblo,CO
21704.0,8.0,Pueblo,CO
21705.0,8.0,Otero,CO
21706.0,8.0,Crowley,CO
21707.0,8.0,Bent,CO
21708.0,8.0,Bent,CO
21709.0,8.0,Bent,CO
21710.0,8.0,Prowers,CO
21711.0,8.0,Prowers,CO
21712.0,8.0,Prowers,CO
21385.0,8.0,Dolores,CO
21386.0,8.0,Dolores,CO
21387.0,8.0,Dolores,CO
21388.0,8.0,San Miguel,CO
21389.0,8.0,San Miguel,CO
21390.0,8.0,San Juan,CO
21391.0,8.0,Hinsdale,CO
21392.0,8.0,Mineral,CO
21393.0,8.0,Mineral,CO
21394.0,8.0,Saguache,CO
21395.0,8.0,Saguache,CO
21396.0,8.0,Saguache,CO
21397.0,8.0,Saguache,CO
21398.0,8.0,Saguache,CO
21399.0,8.0,Huerfano,CO
21400.0,8.0,Huerfano,CO
21401.0,8.0,Huerfano,CO
21402.0,8.0,Huerfano,CO
21403.0,8.0,Pueblo,CO
21404.0,8.0,Pueblo,CO
21405.0,8.0,Otero,CO
21406.0,8.0,Otero,CO
21407.0,8.0,Bent,CO
21408.0,8.0,Bent,CO
21409.0,8.0,Bent,CO
21410.0,8.0,Prowers,CO
21411.0,8.0,Prowers,CO
21412.0,8.0,Prowers,CO
21085.0,8.0,Montezuma,CO
21086.0,8.0,Montezuma,CO
21087.0,8.0,Montezuma,CO
21088.0,8.0,Montezuma,CO
21089.0,8.0,La Plata,CO
21090.0,8.0,La Plata,CO
21091.0,8.0,Hinsdale,CO
21092.0,8.0,Hinsdale,CO
21093.0,8.0,Mineral,CO
21094.0,8.0,Rio Grande,CO
21095.0,8.0,Rio Grande,CO
21096.0,8.0,Rio Grande,CO
21097.0,8.0,Alamosa,CO
21098.0,8.0,Alamosa,CO
21099.0,8.0,Costilla,CO
21100.0,8.0,Huerfano,CO
21101.0,8.0,Huerfano,CO
21102.0,8.0,Huerfano,CO
21103.0,8.0,Las Animas,CO
21104.0,8.0,Las Animas,CO
21105.0,8.0,Las Animas,CO
21106.0,8.0,Las Animas,CO
21107.0,8.0,Las Animas,CO
21108.0,8.0,Las Animas,CO
21109.0,8.0,Baca,CO
21110.0,8.0,Baca,CO
21111.0,8.0,Baca,CO
21112.0,8.0,Baca,CO
20785.0,8.0,Montezuma,CO
20786.0,8.0,Montezuma,CO
20787.0,8.0,Montezuma,CO
20788.0,8.0,Montezuma,CO
20789.0,8.0,La Plata,CO
20790.0,8.0,La Plata,CO
20791.0,8.0,Archuleta,CO
20792.0,8.0,Archuleta,CO
20793.0,8.0,Archuleta,CO
20794.0,8.0,Conejos,CO
20795.0,8.0,Conejos,CO
20796.0,8.0,Conejos,CO
20797.0,8.0,Alamosa,CO
20798.0,8.0,Costilla,CO
20799.0,8.0,Costilla,CO
20800.0,8.0,Huerfano,CO
20801.0,8.0,Las Animas,CO
20802.0,8.0,Las Animas,CO
20803.0,8.0,Las Animas,CO
20804.0,8.0,Las Animas,CO
20805.0,8.0,Las Animas,CO
20806.0,8.0,Las Animas,CO
20807.0,8.0,Las Animas,CO
20808.0,8.0,Las Animas,CO
20809.0,8.0,Baca,CO
20810.0,8.0,Baca,CO
20811.0,8.0,Baca,CO
20812.0,8.0,Baca,CO
20485.0,8.0,Montezuma,CO
20486.0,8.0,Montezuma,CO
20487.0,8.0,Montezuma,CO
20488.0,8.0,La Plata,CO
20489.0,8.0,La Plata,CO
20490.0,8.0,La Plata,CO
20491.0,8.0,Archuleta,CO
20492.0,8.0,Archuleta,CO
20493.0,8.0,Archuleta,CO
20494.0,8.0,Archuleta,CO
20495.0,8.0,Conejos,CO
20496.0,8.0,Conejos,CO
20497.0,8.0,Conejos,CO
20498.0,8.0,Costilla,CO
20499.0,8.0,Costilla,CO
20500.0,8.0,Las Animas,CO
20501.0,8.0,Las Animas,CO
20502.0,8.0,Las Animas,CO
20503.0,8.0,Las Animas,CO
20504.0,8.0,Las Animas,CO
20505.0,8.0,Las Animas,CO
20506.0,8.0,Las Animas,CO
20507.0,8.0,Las Animas,CO
20508.0,8.0,Las Animas,CO
20509.0,8.0,Baca,CO
20510.0,8.0,Baca,CO
20511.0,8.0,Baca,CO
20512.0,8.0,Baca,CO
24438.0,29.0,Atchison,MO
24439.0,29.0,Atchison,MO
24440.0,29.0,Nodaway,MO
24441.0,29.0,Nodaway,MO
24442.0,29.0,Nodaway,MO
24443.0,29.0,Gentry,MO
24444.0,29.0,Harrison,MO
24445.0,29.0,Harrison,MO
24446.0,29.0,Mercer,MO
24447.0,29.0,Mercer,MO
24448.0,29.0,Sullivan,MO
24449.0,29.0,Sullivan,MO
24450.0,29.0,Schuyler,MO
24451.0,29.0,Schuyler,MO
24452.0,29.0,Scotland,MO
24453.0,29.0,Clark,MO
24454.0,29.0,Clark,MO
24139.0,29.0,Holt,MO
24140.0,29.0,Holt,MO
24141.0,29.0,Andrew,MO
24142.0,29.0,Andrew,MO
24143.0,29.0,Gentry,MO
24144.0,29.0,Daviess,MO
24145.0,29.0,Daviess,MO
24146.0,29.0,Grundy,MO
24147.0,29.0,Grundy,MO
24148.0,29.0,Sullivan,MO
24149.0,29.0,Sullivan,MO
24150.0,29.0,Adair,MO
24151.0,29.0,Adair,MO
24152.0,29.0,Knox,MO
24153.0,29.0,Lewis,MO
24154.0,29.0,Lewis,MO
23840.0,29.0,Holt,MO
23841.0,29.0,Andrew,MO
23842.0,29.0,Andrew,MO
23843.0,29.0,DeKalb,MO
23844.0,29.0,Daviess,MO
23845.0,29.0,Daviess,MO
23846.0,29.0,Livingston,MO
23847.0,29.0,Livingston,MO
23848.0,29.0,Linn,MO
23849.0,29.0,Linn,MO
23850.0,29.0,Macon,MO
23851.0,29.0,Macon,MO
23852.0,29.0,Shelby,MO
23853.0,29.0,Shelby,MO
23854.0,29.0,Marion,MO
23541.0,29.0,Buchanan,MO
23542.0,29.0,Buchanan,MO
23543.0,29.0,Clinton,MO
23544.0,29.0,Caldwell,MO
23545.0,29.0,Caldwell,MO
23546.0,29.0,Livingston,MO
23547.0,29.0,Livingston,MO
23548.0,29.0,Chariton,MO
23549.0,29.0,Chariton,MO
23550.0,29.0,Macon,MO
23551.0,29.0,Macon,MO
23552.0,29.0,Monroe,MO
23553.0,29.0,Monroe,MO
23554.0,29.0,Ralls,MO
23555.0,29.0,Ralls,MO
23241.0,29.0,Platte,MO
23242.0,29.0,Platte,MO
23243.0,29.0,Clay,MO
23244.0,29.0,Ray,MO
23245.0,29.0,Ray,MO
23246.0,29.0,Carroll,MO
23247.0,29.0,Carroll,MO
23248.0,29.0,Saline,MO
23249.0,29.0,Chariton,MO
23250.0,29.0,Randolph,MO
23251.0,29.0,Randolph,MO
23252.0,29.0,Monroe,MO
23253.0,29.0,Monroe,MO
23254.0,29.0,Ralls,MO
23255.0,29.0,Pike,MO
23256.0,29.0,Pike,MO
22943.0,29.0,Jackson,MO
22944.0,29.0,Jackson,MO
22945.0,29.0,Lafayette,MO
22946.0,29.0,Lafayette,MO
22947.0,29.0,Saline,MO
22948.0,29.0,Saline,MO
22949.0,29.0,Howard,MO
22950.0,29.0,Howard,MO
22951.0,29.0,Boone,MO
22952.0,29.0,Boone,MO
22953.0,29.0,Audrain,MO
22954.0,29.0,Montgomery,MO
22955.0,29.0,Montgomery,MO
22956.0,29.0,Lincoln,MO
22957.0,29.0,Lincoln,MO
22643.0,29.0,Jackson,MO
22644.0,29.0,Jackson,MO
22645.0,29.0,Johnson,MO
22646.0,29.0,Johnson,MO
22647.0,29.0,Pettis,MO
22648.0,29.0,Pettis,MO
22649.0,29.0,Cooper,MO
22650.0,29.0,Cooper,MO
22651.0,29.0,Boone,MO
22652.0,29.0,Callaway,MO
22653.0,29.0,Callaway,MO
22654.0,29.0,Montgomery,MO
22655.0,29.0,Montgomery,MO
22656.0,29.0,Warren,MO
22657.0,29.0,St. Charles,MO
22658.0,29.0,St. Charles,MO
22659.0,29.0,St. Charles,MO
22343.0,29.0,Cass,MO
22344.0,29.0,Cass,MO
22345.0,29.0,Johnson,MO
22346.0,29.0,Johnson,MO
22347.0,29.0,Pettis,MO
22348.0,29.0,Pettis,MO
22349.0,29.0,Morgan,MO
22350.0,29.0,Moniteau,MO
22351.0,29.0,Cole,MO
22352.0,29.0,Callaway,MO
22353.0,29.0,Osage,MO
22354.0,29.0,Gasconade,MO
22355.0,29.0,Gasconade,MO
22356.0,29.0,Warren,MO
22357.0,29.0,St. Charles,MO
22358.0,29.0,St. Louis,MO
22359.0,29.0,St. Louis,MO
22043.0,29.0,Bates,MO
22044.0,29.0,Bates,MO
22045.0,29.0,Henry,MO
22046.0,29.0,Henry,MO
22047.0,29.0,Benton,MO
22048.0,29.0,Benton,MO
22049.0,29.0,Morgan,MO
22050.0,29.0,Miller,MO
22051.0,29.0,Cole,MO
22052.0,29.0,Osage,MO
22053.0,29.0,Osage,MO
22054.0,29.0,Gasconade,MO
22055.0,29.0,Gasconade,MO
22056.0,29.0,Franklin,MO
22057.0,29.0,Franklin,MO
22058.0,29.0,Jefferson,MO
22059.0,29.0,Jefferson,MO
21743.0,29.0,Bates,MO
21744.0,29.0,Bates,MO
21745.0,29.0,St. Clair,MO
21746.0,29.0,St. Clair,MO
21747.0,29.0,Benton,MO
21748.0,29.0,Benton,MO
21749.0,29.0,Camden,MO
21750.0,29.0,Camden,MO
21751.0,29.0,Miller,MO
21752.0,29.0,Maries,MO
21753.0,29.0,Maries,MO
21754.0,29.0,Phelps,MO
21755.0,29.0,Crawford,MO
21756.0,29.0,Crawford,MO
21757.0,29.0,Washington,MO
21758.0,29.0,Jefferson,MO
21759.0,29.0,Jefferson,MO
21443.0,29.0,Vernon,MO
21444.0,29.0,Vernon,MO
21445.0,29.0,Cedar,MO
21446.0,29.0,St. Clair,MO
21447.0,29.0,Hickory,MO
21448.0,29.0,Dallas,MO
21449.0,29.0,Dallas,MO
21450.0,29.0,Laclede,MO
21451.0,29.0,Pulaski,MO
21452.0,29.0,Pulaski,MO
21453.0,29.0,Phelps,MO
21454.0,29.0,Phelps,MO
21455.0,29.0,Crawford,MO
21456.0,29.0,Crawford,MO
21457.0,29.0,Washington,MO
21458.0,29.0,St. Francois,MO
21459.0,29.0,Ste. Genevieve,MO
21460.0,29.0,Ste. Genevieve,MO
21461.0,29.0,Perry,MO
21143.0,29.0,Barton,MO
21144.0,29.0,Barton,MO
21145.0,29.0,Cedar,MO
21146.0,29.0,Cedar,MO
21147.0,29.0,Polk,MO
21148.0,29.0,Dallas,MO
21149.0,29.0,Dallas,MO
21150.0,29.0,Laclede,MO
21151.0,29.0,Laclede,MO
21152.0,29.0,Pulaski,MO
21153.0,29.0,Phelps,MO
21154.0,29.0,Dent,MO
21155.0,29.0,Dent,MO
21156.0,29.0,Iron,MO
21157.0,29.0,Iron,MO
21158.0,29.0,Iron,MO
21159.0,29.0,Madison,MO
21160.0,29.0,Perry,MO
21161.0,29.0,Perry,MO
21162.0,29.0,Perry,MO
20843.0,29.0,Barton,MO
20844.0,29.0,Barton,MO
20845.0,29.0,Dade,MO
20846.0,29.0,Dade,MO
20847.0,29.0,Greene,MO
20848.0,29.0,Greene,MO
20849.0,29.0,Webster,MO
20850.0,29.0,Wright,MO
20851.0,29.0,Wright,MO
20852.0,29.0,Texas,MO
20853.0,29.0,Texas,MO
20854.0,29.0,Shannon,MO
20855.0,29.0,Shannon,MO
20856.0,29.0,Reynolds,MO
20857.0,29.0,Reynolds,MO
20858.0,29.0,Iron,MO
20859.0,29.0,Madison,MO
20860.0,29.0,Bollinger,MO
20861.0,29.0,Bollinger,MO
20862.0,29.0,Cape Girardeau,MO
20543.0,29.0,Jasper,MO
20544.0,29.0,Jasper,MO
20545.0,29.0,Lawrence,MO
20546.0,29.0,Lawrence,MO
20547.0,29.0,Greene,MO
20548.0,29.0,Greene,MO
20549.0,29.0,Webster,MO
20550.0,29.0,Wright,MO
20551.0,29.0,Wright,MO
20552.0,29.0,Texas,MO
20553.0,29.0,Texas,MO
20554.0,29.0,Shannon,MO
20555.0,29.0,Shannon,MO
20556.0,29.0,Shannon,MO
20557.0,29.0,Reynolds,MO
20558.0,29.0,Wayne,MO
20559.0,29.0,Wayne,MO
20560.0,29.0,Bollinger,MO
20561.0,29.0,Stoddard,MO
20562.0,29.0,Scott,MO
20243.0,29.0,Newton,MO
20244.0,29.0,Newton,MO
20245.0,29.0,Barry,MO
20246.0,29.0,Barry,MO
20247.0,29.0,Stone,MO
20248.0,29.0,Christian,MO
20249.0,29.0,Douglas,MO
20250.0,29.0,Douglas,MO
20251.0,29.0,Douglas,MO
20252.0,29.0,Douglas,MO
20253.0,29.0,Howell,MO
20254.0,29.0,Oregon,MO
20255.0,29.0,Oregon,MO
20256.0,29.0,Carter,MO
20257.0,29.0,Carter,MO
20258.0,29.0,Butler,MO
20259.0,29.0,Butler,MO
20260.0,29.0,Stoddard,MO
20261.0,29.0,Stoddard,MO
20262.0,29.0,Scott,MO
20263.0,29.0,Mississippi,MO
20264.0,29.0,Mississippi,MO
19943.0,29.0,McDonald,MO
19944.0,29.0,McDonald,MO
19945.0,29.0,Barry,MO
19946.0,29.0,Barry,MO
19947.0,29.0,Stone,MO
19948.0,29.0,Taney,MO
19949.0,29.0,Taney,MO
19950.0,29.0,Ozark,MO
19951.0,29.0,Ozark,MO
19952.0,29.0,Ozark,MO
19953.0,29.0,Howell,MO
19954.0,29.0,Oregon,MO
19955.0,29.0,Oregon,MO
19956.0,29.0,Oregon,MO
19957.0,29.0,Ripley,MO
19958.0,29.0,Ripley,MO
19959.0,29.0,Butler,MO
19960.0,29.0,Dunklin,MO
19961.0,29.0,New Madrid,MO
19962.0,29.0,New Madrid,MO
19963.0,29.0,New Madrid,MO
19661.0,29.0,Pemiscot,MO
19662.0,29.0,Pemiscot,MO
19360.0,29.0,Dunklin,MO
19361.0,29.0,Pemiscot,MO
19362.0,29.0,Pemiscot,MO
24198.0,54.0,Ohio,WV
23898.0,54.0,Marshall,WV
23597.0,54.0,Wetzel,WV
23598.0,54.0,Wetzel,WV
23599.0,54.0,Marion,WV
23600.0,54.0,Monongalia,WV
23601.0,54.0,Monongalia,WV
23602.0,54.0,Preston,WV
23607.0,54.0,Morgan,WV
23608.0,54.0,Morgan,WV
23296.0,54.0,Pleasants,WV
23297.0,54.0,Tyler,WV
23298.0,54.0,Doddridge,WV
23299.0,54.0,Harrison,WV
23300.0,54.0,Taylor,WV
23301.0,54.0,Preston,WV
23302.0,54.0,Preston,WV
23304.0,54.0,Mineral,WV
23305.0,54.0,Mineral,WV
23306.0,54.0,Hampshire,WV
23307.0,54.0,Hampshire,WV
23308.0,54.0,Berkeley,WV
23309.0,54.0,Jefferson,WV
22994.0,54.0,Wood,WV
22995.0,54.0,Wirt,WV
22996.0,54.0,Ritchie,WV
22997.0,54.0,Ritchie,WV
22998.0,54.0,Lewis,WV
22999.0,54.0,Harrison,WV
23000.0,54.0,Barbour,WV
23001.0,54.0,Barbour,WV
23002.0,54.0,Tucker,WV
23003.0,54.0,Tucker,WV
23004.0,54.0,Grant,WV
23005.0,54.0,Hardy,WV
23006.0,54.0,Hampshire,WV
22692.0,54.0,Mason,WV
22693.0,54.0,Jackson,WV
22694.0,54.0,Jackson,WV
22695.0,54.0,Roane,WV
22696.0,54.0,Calhoun,WV
22697.0,54.0,Gilmer,WV
22698.0,54.0,Braxton,WV
22699.0,54.0,Upshur,WV
22700.0,54.0,Upshur,WV
22701.0,54.0,Randolph,WV
22702.0,54.0,Randolph,WV
22703.0,54.0,Pendleton,WV
22704.0,54.0,Grant,WV
22705.0,54.0,Hardy,WV
22392.0,54.0,Mason,WV
22393.0,54.0,Putnam,WV
22394.0,54.0,Jackson,WV
22395.0,54.0,Roane,WV
22396.0,54.0,Roane,WV
22397.0,54.0,Braxton,WV
22398.0,54.0,Braxton,WV
22399.0,54.0,Webster,WV
22400.0,54.0,Randolph,WV
22401.0,54.0,Randolph,WV
