month,pdsi_d0,pdsi_d1,pdsi_d2,pdsi_d3,pdsi_d4,pdsi_dsci,function,location
1895-02,3.149845238817746,0.0,0.0,0.0,0.0,3.149845238817746,Percent Area,Contiguous United States
1895-03,15.136250531043272,0.030345329853735514,0.0,0.0,0.0,15.196941190750744,Percent Area,Contiguous United States
1895-04,36.572191539722034,1.8874795169023486,0.0,0.0,0.0,40.34715057352673,Percent Area,Contiguous United States
1895-05,33.86538811676883,8.703040602051344,0.05462159373672392,0.0,0.0,51.43533410208169,Percent Area,Contiguous United States
1895-06,25.599320264611276,10.875766219578807,1.6143715482187293,0.0,0.0,52.19396734842508,Percent Area,Contiguous United States
1895-07,22.121745463373188,8.363172907689506,3.0709473811980335,0.534077805425745,0.0,50.197244644049285,Percent Area,Contiguous United States
1895-08,25.065242459185534,10.566243855070704,3.5018510651210777,0.6979425866359168,0.0,59.495053711233844,Percent Area,Contiguous United States
1895-09,25.1380712508345,12.289858590762881,3.793166231716939,2.2455544091764277,0.12138131941494205,70.6864113612915,Percent Area,Contiguous United States
1895-10,28.13012077441282,16.58675729805183,5.826303331917218,3.5443345269163076,0.4187655519815501,95.05371123384111,Percent Area,Contiguous United States
1895-11,27.153001153122535,13.497602718941554,6.55459124840687,4.090550464283547,0.3702130242155732,92.02524731443832,Percent Area,Contiguous United States
1895-12,30.11470534684712,15.51860168720034,6.002306245068884,2.4276263882988407,0.6008375311039631,91.87352066516962,Percent Area,Contiguous United States
1896-01,24.470473994052316,13.442981125204831,6.336104873459974,2.5429386417430355,1.2684347878861444,86.87867937124476,Percent Area,Contiguous United States
1896-02,26.315470049159433,15.354736905990169,4.764216787036475,1.8632032530193605,0.6372519269284457,81.95666686896887,Percent Area,Contiguous United States
1896-03,28.639922315955573,12.2534441949384,4.108757662195788,1.06815561085149,0.43090368392304423,71.90022455544091,Percent Area,Contiguous United States
1896-04,26.70995933725799,11.85288584086909,4.563937610001821,1.3412635795351096,0.2427626388298841,70.68641136129149,Percent Area,Contiguous United States
1896-05,28.46391940280391,18.12223098865085,4.988772227954118,1.8814104509316014,0.2549007707713783,88.47484372155124,Percent Area,Contiguous United States
1896-06,24.446197730169327,23.402318383200825,6.536384050494629,0.716149784548158,0.10317412150270074,94.240456393761,Percent Area,Contiguous United States
1896-07,23.802876737270136,17.709534502640043,3.2226740304667114,0.3277295624203435,0.09710505553195363,70.6864113612915,Percent Area,Contiguous United States
1896-08,21.259938095527097,20.7319293560721,6.845906415002731,0.39448928809856165,0.042483461795229716,85.05189051404989,Percent Area,Contiguous United States
1896-09,22.36450810220307,15.888814711415913,4.4061418947623965,0.23669357285913697,0.0,68.30733750075865,Percent Area,Contiguous United States
1896-10,19.906536384050494,13.133458760696728,2.2394853432056805,0.024276263882988407,0.0,52.98901499059295,Percent Area,Contiguous United States
1896-11,16.41682345087091,10.007889785761972,1.8571341870486133,0.042483461795229716,0.0,42.17393943072162,Percent Area,Contiguous United States
1896-12,17.497117193663893,9.722643685136857,4.764216787036475,0.7829095102263761,0.030345329853735514,54.51841961522122,Percent Area,Contiguous United States
1897-01,17.557807853371365,8.065788675122898,3.0041876555198153,1.7600291315166594,0.16993384718091886,50.59173393214784,Percent Area,Contiguous United States
1897-02,11.85288584086909,6.457486192874917,3.0041876555198153,1.2805729198276385,0.12745038538568915,39.53996479941737,Percent Area,Contiguous United States
1897-03,12.016750622079261,4.27262244340596,1.432299569096316,0.2670389027128725,0.06675972567821813,26.260848455422707,Percent Area,Contiguous United States
1897-04,11.30666990350185,4.054136068459064,1.48692116283304,0.3459367603325848,0.05462159373672392,25.532560538933055,Percent Area,Contiguous United States
1897-05,13.060629969047763,5.893063057595436,1.6143715482187293,0.4248346179522971,0.036414395824482616,31.571281179826425,Percent Area,Contiguous United States
1897-06,15.524670753171089,5.717060144443771,1.7478909995751655,0.9103598956120652,0.042483461795229716,36.056320932208536,Percent Area,Contiguous United States
1897-07,15.548947017054077,6.924804272622444,2.0452752321417735,1.0256721490562604,0.036414395824482616,39.81914183407174,Percent Area,Contiguous United States
1897-08,17.582084117254354,7.313224494750258,2.3365903987376346,0.33379862839109065,0.012138131941494204,40.6141894762396,Percent Area,Contiguous United States
1897-09,24.786065424531163,12.927110517691329,3.265157492261941,1.365539843418098,0.09710505553195363,66.38344358803181,Percent Area,Contiguous United States
1897-10,19.93688171390423,16.2347514717485,7.282879164896522,2.1181040237907385,0.16993384718091886,83.57710748315836,Percent Area,Contiguous United States
1897-11,19.044729016204407,14.498998604114826,8.866905383261516,3.089154579110275,0.6736663227529283,90.36839230442435,Percent Area,Contiguous United States
1897-12,19.16611033561935,13.625053104327245,9.498088244219215,3.7567518358924565,0.5583540693087333,92.72925896704497,Percent Area,Contiguous United States
1898-01,19.681980943132853,15.209079322692237,6.924804272622444,1.9603083085513138,0.5219396734842507,81.32548400801116,Percent Area,Contiguous United States
1898-02,19.66377374522061,15.95557443709413,7.7380591127025555,2.312314134854646,1.4019542392425806,91.04812769314802,Percent Area,Contiguous United States
1898-03,19.09935060994113,13.412635795351097,6.78521575529526,2.901013534017115,1.7660981974874066,86.71481459003459,Percent Area,Contiguous United States
1898-04,24.83461795229714,13.61291497238575,7.1918431753353165,3.4290222734721127,1.1713297323541907,93.208715178734,Percent Area,Contiguous United States
1898-05,18.20112884627056,12.58724282332949,6.68204163379256,2.7735631486314256,1.7600291315166594,83.31613764641622,Percent Area,Contiguous United States
